Date,indus_at_tarbela (cfs),kabul_at_nowshera (cfs),jhelum_at_mangal (cfs),cheanab_at_marala (cfs),Year
2019-07-11,268699.8111,69399.95121,86299.93933,98999.9304,2019
2019-07-12,288099.7975,61999.95641,90699.93623,98299.93089,2019
2019-07-13,299999.7891,59799.95796,86999.93884,94799.93335,2019
2019-07-14,299699.7893,62199.95627,83199.94151,92199.93518,2019
2019-07-15,287799.7977,58999.95852,79099.94439,98399.93082,2019
2019-07-16,275699.8062,61399.95683,84099.94087,99999.9297,2019
2019-07-17,263399.8148,55499.96098,80299.94355,96299.9323,2019
2019-07-18,249399.8247,48499.9659,69599.95107,86899.93891,2019
2019-07-19,244099.8284,54799.96147,80599.94333,85399.93996,2019
2019-07-20,237599.833,53199.9626,86699.93905,85099.94017,2019
2019-07-21,239899.8313,52499.96309,73599.94826,83399.94137,2019
2019-07-22,239199.8318,45999.96766,68299.95198,80099.94369,2019
2019-07-23,240399.831,51199.964,79199.94432,79299.94425,2019
2019-07-24,246299.8268,48599.96583,79699.94397,76599.94615,2019
2019-07-25,257299.8191,54199.9619,92699.93483,73999.94798,2019
2019-07-26,282499.8014,60399.95754,118799.9165,75699.94678,2019
2019-07-27,292799.7941,49199.96541,91199.93588,88799.93757,2019
2019-07-28,308099.7834,47799.96639,96299.9323,89999.93673,2019
2019-07-29,309399.7825,56199.96049,136899.9038,98399.93082,2019
2019-07-30,299999.7891,49199.96541,95599.93279,94899.93328,2019
2019-07-31,278699.8041,44999.96836,123599.9131,82599.94193,2019
2019-08-01,297799.7906,56199.96049,134099.9057,75599.94685,2019
2019-08-02,323899.7723,71999.94938,126699.9109,77699.94537,2019
2019-08-03,319199.7756,52299.96323,90799.93616,74899.94734,2019
2019-08-04,310899.7814,52299.96323,82099.94228,72799.94882,2019
2019-08-05,282999.801,47799.96639,86999.93884,68899.95156,2019
2019-08-06,267799.8117,46299.96745,87899.9382,60899.95718,2019
2019-08-07,269699.8104,47799.96639,95099.93314,56199.96049,2019
2019-08-08,268199.8114,58999.95852,105799.9256,57399.95965,2019
2019-08-09,270199.81,41399.97089,93499.93427,59099.95845,2019
2019-08-10,299799.7892,52899.96281,98899.93047,59599.9581,2019
2019-08-11,299799.7892,56199.96049,98799.93054,68599.95177,2019
2019-08-12,304999.7856,46299.96745,98799.93054,83599.94123,2019
2019-08-13,307199.784,42999.96977,94999.93321,73699.94819,2019
2019-08-14,301899.7878,47999.96625,94999.93321,62999.95571,2019
2019-08-15,301099.7883,69399.95121,116499.9181,63599.95529,2019
2019-08-16,304799.7857,49199.96541,86999.93884,61299.9569,2019
2019-08-17,295199.7925,39899.97195,92399.93504,60999.95711,2019
2019-08-18,263299.8149,52199.9633,135599.9047,66599.95318,2019
2019-08-19,236699.8336,45099.96829,98599.93068,60799.95726,2019
2019-08-20,198299.8606,39899.97195,109399.9231,47099.96689,2019
2019-08-21,182999.8713,34599.97567,77299.94566,39499.97223,2019
2019-08-22,163199.8853,32799.97694,52199.9633,34399.97582,2019
2019-08-23,140499.9012,32599.97708,58399.95894,28699.97982,2019
2019-08-24,134299.9056,30799.97835,47199.96682,26399.98144,2019
2019-08-25,134299.9056,29099.97954,50399.96457,24399.98285,2019
2019-08-26,137599.9033,36099.97462,53599.96232,24299.98292,2019
2019-08-27,145299.8978,28799.97975,58999.95852,25199.98228,2019
2019-08-28,147599.8962,25799.98186,64299.95479,23099.98376,2019
2019-08-29,154399.8915,25799.98186,60899.95718,23299.98362,2019
2019-08-30,157899.889,25799.98186,58899.95859,21499.98488,2019
2019-08-31,166599.8829,24099.98306,69499.95114,20599.98552,2019
2019-09-01,166399.883,22999.98383,62699.95592,20499.98559,2019
2019-09-02,163599.885,22999.98383,66399.95332,21599.98481,2019
2019-09-03,154899.8911,21099.98517,61299.9569,22699.98404,2019
2019-09-04,152599.8927,19299.98643,57299.95972,21099.98517,2019
2019-09-05,143399.8992,19299.98643,61299.9569,19799.98608,2019
2019-09-06,152699.8926,21099.98517,63299.9555,19299.98643,2019
2019-09-07,157999.8889,21099.98517,61199.95697,18899.98671,2019
2019-09-08,159699.8877,19299.98643,57899.95929,19499.98629,2019
2019-09-09,154699.8912,15599.98903,61199.95697,19799.98608,2019
2019-09-10,141499.9005,15599.98903,59699.95803,19499.98629,2019
2019-09-11,126699.9109,15599.98903,50599.96443,19099.98657,2019
2019-09-12,128099.9099,17399.98777,52799.96288,17399.98777,2019
2019-09-13,126899.9108,15699.98896,48999.96555,17099.98798,2019
2019-09-14,121999.9142,13899.99023,47199.96682,17299.98784,2019
2019-09-15,119899.9157,13399.99058,37699.9735,17299.98784,2019
2019-09-16,115499.9188,14699.98967,45999.96766,16299.98854,2019
2019-09-17,111399.9217,18399.98706,43999.96907,15499.9891,2019
2019-09-18,107999.9241,11699.99177,40199.97174,15399.98917,2019
2019-09-19,100599.9293,12699.99107,36499.97434,14599.98974,2019
2019-09-20,95699.93272,15899.98882,36499.97434,14499.98981,2019
2019-09-21,83499.9413,17399.98777,34799.97553,14199.99002,2019
2019-09-22,87499.93848,12199.99142,29499.97926,14299.98995,2019
2019-09-23,85299.94003,12199.99142,29599.97919,14699.98967,2019
2019-09-24,88599.93771,12199.99142,27899.98039,14999.98945,2019
2019-09-25,89599.93701,14199.99002,24599.98271,14899.98952,2019
2019-09-26,94599.93349,17699.98756,24899.98249,15599.98903,2019
2019-09-27,98799.93054,11899.99163,30499.97856,15799.98889,2019
2019-09-28,99899.92977,24199.98299,37199.97385,15999.98875,2019
2019-09-29,101199.9289,18899.98671,33799.97624,17899.98742,2019
2019-09-30,103299.9274,13699.99037,37699.9735,16499.9884,2019
2019-10-01,101899.9284,15099.98938,32799.97694,16399.98847,2019
2019-10-02,100399.9294,18699.98685,27899.98039,18999.98664,2019
2019-10-03,87199.93869,15099.98938,27399.98074,16899.98812,2019
2019-10-04,74399.94769,15799.98889,23299.98362,14399.98988,2019
2019-10-05,70199.95065,13599.99044,23199.98369,15799.98889,2019
2019-10-06,60999.95711,10299.99276,21799.98467,16199.98861,2019
2019-10-07,57099.95986,8599.993954,19199.9865,17099.98798,2019
2019-10-08,52099.96337,13499.99051,14799.9896,16999.98805,2019
2019-10-09,48699.96576,13499.99051,14999.98945,16499.9884,2019
2019-10-10,45599.96794,11899.99163,14999.98945,15799.98889,2019
2019-10-11,42799.96991,10199.99283,15999.98875,15399.98917,2019
2019-10-12,41699.97068,11899.99163,14399.98988,14999.98945,2019
2019-10-13,40399.9716,11899.99163,13799.9903,14999.98945,2019
2019-10-14,40399.9716,11899.99163,13199.99072,15299.98924,2019
2019-10-15,37799.97343,11899.99163,14399.98988,13299.99065,2019
2019-10-16,37999.97328,8499.994024,14599.98974,10799.99241,2019
2019-10-17,37199.97385,9999.99297,14299.98995,9799.99311,2019
2019-10-18,39899.97195,8299.994165,14199.99002,9499.993321,2019
2019-10-19,37199.97385,15899.98882,12599.99114,10299.99276,2019
2019-10-20,37999.97328,12099.99149,14599.98974,13899.99023,2019
2019-10-21,34799.97553,10399.99269,14999.98945,11399.99199,2019
2019-10-22,33399.97652,8799.993813,14999.98945,11999.99156,2019
2019-10-23,32799.97694,11099.9922,11699.99177,10599.99255,2019
2019-10-24,32599.97708,9499.993321,13399.99058,10299.99276,2019
2019-10-25,30599.97849,9699.993181,13299.99065,8999.993673,2019
2019-10-26,30499.97856,7999.994376,13299.99065,9099.993602,2019
2019-10-27,30499.97856,7999.994376,10199.99283,8199.994235,2019
2019-10-28,29799.97905,9699.993181,9499.993321,9099.993602,2019
2019-10-29,28699.97982,7999.994376,9699.993181,7299.994868,2019
2019-10-30,28999.97961,7099.995008,9699.993181,6999.995079,2019
2019-10-31,31299.97799,11899.99163,11299.99206,6999.995079,2019
2019-11-01,29199.97947,10199.99283,9699.993181,6899.995149,2019
2019-11-02,28499.97996,10299.99276,10799.99241,6499.99543,2019
2019-11-03,29899.97898,9899.99304,9999.99297,7999.994376,2019
2019-11-04,28799.97975,11299.99206,9699.993181,8499.994024,2019
2019-11-05,27699.98053,14299.98995,10799.99241,8999.993673,2019
2019-11-06,28399.98003,11299.99206,9799.99311,9299.993462,2019
2019-11-07,31199.97807,21899.9846,10399.99269,7499.994727,2019
2019-11-08,31199.97807,32399.97722,76999.94587,8899.993743,2019
2019-11-09,27699.98053,23499.98348,24499.98278,10099.9929,2019
2019-11-10,27699.98053,20499.98559,18699.98685,8499.994024,2019
2019-11-11,26899.98109,15799.98889,15799.98889,9399.993391,2019
2019-11-12,26099.98165,15799.98889,12899.99093,8399.994094,2019
2019-11-13,26699.98123,14299.98995,12899.99093,8399.994094,2019
2019-11-14,28299.9801,15799.98889,11799.9917,8299.994165,2019
2019-11-15,28699.97982,15799.98889,11699.99177,8899.993743,2019
2019-11-16,28499.97996,16399.98847,11699.99177,8799.993813,2019
2019-11-17,36199.97455,28599.97989,12599.99114,9699.993181,2019
2019-11-18,30399.97863,24399.98285,12599.99114,17299.98784,2019
2019-11-19,28099.98024,20999.98524,12599.99114,14299.98995,2019
2019-11-20,26099.98165,19599.98622,12599.99114,12599.99114,2019
2019-11-21,26199.98158,18999.98664,12599.99114,11399.99199,2019
2019-11-22,26599.9813,20399.98566,12599.99114,11399.99199,2019
2019-11-23,27499.98067,18799.98678,11599.99184,11099.9922,2019
2019-11-24,29799.97905,18599.98692,10199.99283,11299.99206,2019
2019-11-25,27499.98067,26999.98102,10199.99283,11499.99192,2019
2019-11-26,25199.98228,21399.98495,11499.99192,11399.99199,2019
2019-11-27,25199.98228,19999.98594,12999.99086,11699.99177,2019
2019-11-28,24299.98292,18599.98692,15399.98917,11399.99199,2019
2019-11-29,24499.98278,24199.98299,24099.98306,10599.99255,2019
2019-11-30,24499.98278,24199.98299,21199.9851,10399.99269,2019
2019-12-01,25399.98214,22799.98397,18299.98713,10999.99227,2019
2019-12-02,23899.9832,18599.98692,18299.98713,10299.99276,2019
2019-12-03,22999.98383,17199.98791,15399.98917,9299.993462,2019
2019-12-04,22699.98404,16599.98833,11599.99184,9199.993532,2019
2019-12-05,20499.98559,18199.9872,11599.99184,9099.993602,2019
2019-12-06,21599.98481,15399.98917,12599.99114,8799.993813,2019
2019-12-07,20499.98559,15399.98917,12599.99114,8399.994094,2019
2019-12-08,21099.98517,15399.98917,12599.99114,9699.993181,2019
2019-12-09,21299.98503,15399.98917,12599.99114,9099.993602,2019
2019-12-10,19099.98657,13099.99079,9799.99311,8799.993813,2019
2019-12-11,20699.98545,14299.98995,10299.99276,7999.994376,2019
2019-12-12,20299.98573,14299.98995,10399.99269,8199.994235,2019
2019-12-13,18999.98664,16099.98868,10399.99269,8099.994305,2019
2019-12-14,19699.98615,15699.98896,59999.95782,8399.994094,2019
2019-12-15,20999.98524,15699.98896,36099.97462,8399.994094,2019
2019-12-16,20299.98573,14899.98952,17499.9877,8099.994305,2019
2019-12-17,20699.98545,13599.99044,15999.98875,8299.994165,2019
2019-12-18,18999.98664,13599.99044,14799.9896,7799.994516,2019
2019-12-19,18999.98664,14899.98952,11599.99184,7699.994587,2019
2019-12-20,18999.98664,14899.98952,11599.99184,6899.995149,2019
2019-12-21,18199.9872,12899.99093,12199.99142,7799.994516,2019
2019-12-22,18999.98664,12899.99093,14799.9896,7499.994727,2019
2019-12-23,17699.98756,14099.99009,12199.99142,7199.994938,2019
2019-12-24,17199.98791,12899.99093,14799.9896,7499.994727,2019
2019-12-25,16799.98819,12899.99093,11599.99184,7199.994938,2019
2019-12-26,17999.98735,11899.99163,11499.99192,7799.994516,2019
2019-12-27,18199.9872,10599.99255,12899.99093,7099.995008,2019
2019-12-28,17699.98756,11899.99163,12899.99093,7199.994938,2019
2019-12-29,16399.98847,10599.99255,10899.99234,7699.994587,2019
2019-12-30,16999.98805,10599.99255,9599.993251,8099.994305,2019
2019-12-31,16099.98868,10599.99255,9599.993251,6899.995149,2019
2020-01-01,17099.98798,11099.9922,9299.993462,6199.995641,2020
2020-01-02,16899.98812,11099.9922,9299.993462,6599.99536,2020
2020-01-03,16299.98854,9899.99304,9099.993602,6099.995711,2020
2020-01-04,16499.9884,11099.9922,9099.993602,6399.995501,2020
2020-01-05,16899.98812,9899.99304,9099.993602,6399.995501,2020
2020-01-06,16299.98854,8599.993954,7799.994516,5699.995993,2020
2020-01-07,17499.9877,9799.99311,7799.994516,7199.994938,2020
2020-01-08,17099.98798,11699.99177,9099.993602,8099.994305,2020
2020-01-09,16999.98805,10399.99269,18899.98671,9099.993602,2020
2020-01-10,16799.98819,9099.993602,17099.98798,7999.994376,2020
2020-01-11,16299.98854,9099.993602,17099.98798,7899.994446,2020
2020-01-12,16099.98868,9999.99297,17099.98798,8199.994235,2020
2020-01-13,16999.98805,9299.993462,12899.99093,8699.993884,2020
2020-01-14,23599.98341,40799.97132,44599.96864,10399.99269,2020
2020-01-15,19499.98629,23899.9832,35899.97476,13399.99058,2020
2020-01-16,17699.98756,14099.99009,21999.98453,14599.98974,2020
2020-01-17,15699.98896,14099.99009,21999.98453,12499.99121,2020
2020-01-18,15599.98903,16899.98812,16099.98868,11599.99184,2020
2020-01-19,16599.98833,16899.98812,13599.99044,10999.99227,2020
2020-01-20,16799.98819,16899.98812,13599.99044,10599.99255,2020
2020-01-21,17799.98749,14799.9896,13599.99044,11199.99213,2020
2020-01-22,20299.98573,16199.98861,12299.99135,10999.99227,2020
2020-01-23,16099.98868,14799.9896,12299.99135,10599.99255,2020
2020-01-24,17799.98749,14799.9896,12299.99135,10399.99269,2020
2020-01-25,16599.98833,12999.99086,13599.99044,10699.99248,2020
2020-01-26,16799.98819,14599.98974,13599.99044,11299.99206,2020
2020-01-27,17199.98791,13199.99072,12299.99135,10599.99255,2020
2020-01-28,15799.98889,15599.98903,12699.99107,10599.99255,2020
2020-01-29,17099.98798,19799.98608,17399.98777,10599.99255,2020
2020-01-30,17099.98798,16399.98847,24499.98278,10499.99262,2020
2020-01-31,16799.98819,13599.99044,14999.98945,10299.99276,2020
2020-02-01,15499.9891,13599.99044,12699.99107,10499.99262,2020
2020-02-02,15999.98875,10799.99241,12699.99107,10999.99227,2020
2020-02-03,16899.98812,14999.98945,12699.99107,10299.99276,2020
2020-02-04,16399.98847,13599.99044,12699.99107,9699.993181,2020
2020-02-05,14699.98967,13599.99044,10299.99276,9699.993181,2020
2020-02-06,15999.98875,14399.98988,12699.99107,9899.99304,2020
2020-02-07,15099.98938,10799.99241,10299.99276,9399.993391,2020
2020-02-08,15499.9891,13599.99044,12699.99107,9399.993391,2020
2020-02-09,14599.98974,10799.99241,12699.99107,10199.99283,2020
2020-02-10,15199.98931,12199.99142,10299.99276,10299.99276,2020
2020-02-11,14799.9896,12399.99128,12699.99107,9999.99297,2020
2020-02-12,14699.98967,10399.99269,12699.99107,8599.993954,2020
2020-02-13,15599.98903,14199.99002,12799.991,8199.994235,2020
2020-02-14,17499.9877,12799.991,12799.991,8499.994024,2020
2020-02-15,19499.98629,18399.98706,13299.99065,9199.993532,2020
2020-02-16,14399.98988,16999.98805,13299.99065,10899.99234,2020
2020-02-17,13499.99051,18499.98699,11699.99177,10599.99255,2020
2020-02-18,14899.98952,15399.98917,17599.98763,9399.993391,2020
2020-02-19,13399.99058,19399.98636,17799.98749,9399.993391,2020
2020-02-20,15899.98882,14299.98995,15299.98924,8699.993884,2020
2020-02-21,14499.98981,16799.98819,15299.98924,9599.993251,2020
2020-02-22,14599.98974,16799.98819,10099.9929,10199.99283,2020
2020-02-23,13299.99065,15599.98903,10499.99262,10899.99234,2020
2020-02-24,20699.98545,15599.98903,10499.99262,10899.99234,2020
2020-02-25,23199.98369,15599.98903,10699.99248,10799.99241,2020
2020-02-26,23099.98376,15599.98903,10599.99255,9899.99304,2020
2020-02-27,21999.98453,14299.98995,11199.99213,8699.993884,2020
2020-02-28,22599.98411,15999.98875,15099.98938,8299.994165,2020
2020-02-29,23999.98313,21599.98481,12199.99142,9299.993462,2020
2020-03-01,25099.98235,34499.97575,15399.98917,10799.99241,2020
2020-03-02,23399.98355,27499.98067,16399.98847,11399.99199,2020
2020-03-03,22799.98397,21599.98481,11499.99192,14799.9896,2020
2020-03-04,22299.98432,20399.98566,16399.98847,15399.98917,2020
2020-03-05,20999.98524,20399.98566,13499.99051,12699.99107,2020
2020-03-06,18899.98671,23599.98341,13499.99051,17099.98798,2020
2020-03-07,20699.98545,24999.98242,24099.98306,21699.98474,2020
2020-03-08,28899.97968,37299.97378,25499.98207,25699.98193,2020
2020-03-09,28999.97961,51499.96379,28399.98003,28299.9801,2020
2020-03-10,20899.98531,32599.97708,13899.99023,24599.98271,2020
2020-03-11,18099.98727,30099.97884,16799.98819,17499.9877,2020
2020-03-12,17599.98763,29199.97947,13899.99023,15199.98931,2020
2020-03-13,16299.98854,34299.97589,49199.96541,15699.98896,2020
2020-03-14,16599.98833,31699.97771,21399.98495,17399.98777,2020
2020-03-15,15799.98889,27699.98053,28399.98003,16499.9884,2020
2020-03-16,15899.98882,25099.98235,24899.98249,12699.99107,2020
2020-03-17,15199.98931,25099.98235,21899.9846,12499.99121,2020
2020-03-18,18999.98664,23899.9832,17899.98742,12999.99086,2020
2020-03-19,21599.98481,26399.98144,20799.98538,12799.991,2020
2020-03-20,20499.98559,26299.98151,13999.99016,13199.99072,2020
2020-03-21,20899.98531,23699.98334,16999.98805,12999.99086,2020
2020-03-22,20699.98545,27599.9806,16999.98805,12099.99149,2020
2020-03-23,23599.98341,27599.9806,17499.9877,15799.98889,2020
2020-03-24,22899.9839,27599.9806,25299.98221,19099.98657,2020
2022-01-01,16900.0,4200.0,7600.0,5900.0,2022
2022-01-02,15200.0,4600.0,8300.0,5900.0,2022
2022-01-03,16400.0,4100.0,8300.0,6300.0,2022
2022-01-04,15000.0,4200.0,7600.0,6300.0,2022
2022-01-05,17500.0,4400.0,7600.0,6300.0,2022
2022-01-06,18100.0,5300.0,12600.0,10200.0,2022
2022-01-07,17800.0,7500.0,12600.0,13100.0,2022
2022-01-08,21000.0,8500.0,22500.0,23000.0,2022
2022-01-09,20600.0,9600.0,51100.0,85600.0,2022
2022-01-10,16800.0,12800.0,16100.000000000002,29300.0,2022
2022-01-11,16200.0,11600.0,10700.0,29400.0,2022
2022-01-12,14500.0,9200.0,10100.0,16900.0,2022
2022-01-13,14500.0,8000.0,10500.0,17400.0,2022
2022-01-14,14200.0,7900.0,12700.0,18500.0,2022
2022-01-15,14300.0,8000.0,12700.0,18500.0,2022
2022-01-16,13400.0,8700.0,11800.0,15900.0,2022
2022-01-17,13300.0,8400.0,11800.0,15900.0,2022
2022-01-18,12900.0,7400.0,11000.0,15900.0,2022
2022-01-19,13000.0,7100.0,11800.0,13000.0,2022
2022-01-20,13400.0,7300.0,10200.0,13000.0,2022
2022-01-21,13300.0,7300.0,10200.0,14200.0,2022
2022-01-22,13900.0,7000.0,10200.0,15900.0,2022
2022-01-23,13700.0,0.0,11800.0,29300.0,2022
2022-01-24,14600.0,9900.0,15200.0,31400.0,2022
2022-01-25,14600.0,8600.0,11800.0,26200.0,2022
2022-01-26,16300.0,8300.0,8500.0,18500.0,2022
2022-01-27,15700.0,7700.0,8500.0,18500.0,2022
2022-01-28,16700.0,7100.0,7600.0,17400.0,2022
2022-01-29,16300.0,7000.0,8500.0,15600.0,2022
2022-01-30,16600.0,6700.0,7700.0,15600.0,2022
2022-01-31,16000.0,7200.0,7700.0,15600.0,2022
2022-02-01,16600.0,7600.0,7800.0,15600.0,2022
2022-02-02,15500.0,7000.0,8600.0,15600.0,2022
2022-02-03,18100.0,7300.0,9800.0,15600.0,2022
2022-02-04,18100.0,6700.0,9100.0,15600.0,2022
2022-02-05,19400.0,6400.0,9000.0,18100.0,2022
2022-02-06,18900.0,6300.0,9700.0,9000.0,2022
2022-02-07,19200.0,6700.0,9700.0,10400.0,2022
2022-02-08,20800.0,6300.0,9700.0,10400.0,2022
2022-02-09,20400.0,6800.0,9700.0,9500.0,2022
2022-02-10,21700.0,6500.0,10700.0,10100.0,2022
2022-02-11,22000.0,5400.0,8700.0,10100.0,2022
2022-02-12,18200.0,4800.0,7800.0,7800.0,2022
2022-02-13,21800.0,4600.0,7800.0,9600.0,2022
2022-02-14,18600.0,4500.0,7800.0,9600.0,2022
2022-02-15,16800.0,4900.0,9800.0,11400.0,2022
2022-02-16,17300.0,4700.0,4700.0,11400.0,2022
2022-02-17,14100.0,4600.0,7800.0,9500.0,2022
2022-02-18,8600.0,4400.0,8300.0,11400.0,2022
2022-02-19,10000.0,4100.0,8200.0,7700.0,2022
2022-02-20,10000.0,3700.0,6500.0,9500.0,2022
2022-02-21,11400.0,3700.0,6500.0,9100.0,2022
2022-02-22,13600.0,3900.0,12200.0,9100.0,2022
2022-02-23,16300.0,3900.0,10800.0,11400.0,2022
2022-02-24,18500.0,3400.0,10200.0,38500.0,2022
